1,1.0.0,
1008386,600,OPTCUR,USDINR,0,0,28-JUN-2017,627500000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-MAR-2017,30-JUN-2017,5,1,1,1,25000,0,0,0,1008386,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN62.7500PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,100000,N
1007236,600,OPTCUR,USDINR,0,0,28-JUN-2017,697500000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30-SEP-2016,30-JUN-2017,5,1,1,1,25000,0,0,0,1007236,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN69.7500PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,48225000,N
1008884,613,FUTIRD,768GS2023,0,0,31-AUG-2017,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-MAY-2017,01-SEP-2017,20,3,1,1,25000,0,0,0,1008884,0,0,0,0,0,0,0,0,0,0,0,31-AUG-2017,31-AUG-2017,0,2000,0,768GS202317AUGFUT,0,0,0,9,0,M,0,0,0,0,0,0,0,1035400000,N
1008669,600,OPTCUR,USDINR,0,0,27-JUL-2017,670000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-APR-2017,31-JUL-2017,5,1,1,1,25000,0,0,0,1008669,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1000,0,USDINR17JUL67.0000PE,0,0,0,7,0,M,0,0,0,0,0,0,0,19175000,N
1008387,600,OPTCUR,USDINR,0,0,28-JUN-2017,630000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-MAR-2017,30-JUN-2017,5,1,1,1,25000,0,0,0,1008387,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN63.0000PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,175000,N
1008452,600,OPTCUR,USDINR,0,0,27-DEC-2017,665000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29-MAR-2017,29-DEC-2017,5,1,1,1,25000,0,0,0,1008452,0,0,0,0,0,0,0,0,0,0,0,27-DEC-2017,27-DEC-2017,0,1000,0,USDINR17DEC66.5000PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,11400000,N
1008670,600,FUTCUR,USDINR,0,0,26-APR-2018,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-APR-2017,30-APR-2018,1,1,1,1,25000,0,0,0,1008670,0,0,0,0,0,0,0,0,0,0,0,26-APR-2018,26-APR-2018,0,1000,0,USDINR18APRFUT,0,0,0,7,0,M,0,0,0,0,0,0,0,675375000,N
1008175,600,OPTCUR,USDINR,0,0,29-MAY-2017,647500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23-FEB-2017,31-MAY-2017,5,1,1,1,25000,0,0,0,1008175,0,0,0,0,0,0,0,0,0,0,0,29-MAY-2017,29-MAY-2017,0,1000,0,USDINR17MAY64.7500CE,0,0,0,7,0,M,0,0,0,0,0,0,0,700000,N
1007472,600,OPTCUR,USDINR,0,0,28-JUN-2017,705000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16-NOV-2016,30-JUN-2017,5,1,1,1,25000,0,0,0,1007472,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN70.5000CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,25000,N
1008454,600,OPTCUR,USDINR,0,0,27-DEC-2017,672500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29-MAR-2017,29-DEC-2017,5,1,1,1,25000,0,0,0,1008454,0,0,0,0,0,0,0,0,0,0,0,27-DEC-2017,27-DEC-2017,0,1000,0,USDINR17DEC67.2500CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,7875000,N
