NEATFO|7.0.4|
46001|50342|FUTSTK|DALMIABHA|XX|1183213800|-1|XX|0|FUTSTK|DALMIABHA|XX|1185633000|-1|XX|0|239325|-11970|11970|-2395|4670|300|300|5|300|300|5|1|N
50342|64350|FUTSTK|DALMIABHA|XX|1185633000|-1|XX|0|FUTSTK|DALMIABHA|XX|1188657000|-1|XX|0|241500|-12075|12075|-2415|2415|300|300|5|300|300|5|1|N
46006|50345|FUTSTK|DCBBANK|XX|1183213800|-1|XX|0|FUTSTK|DCBBANK|XX|1185633000|-1|XX|0|18805|-940|940|-190|190|4500|4500|5|4500|4500|5|1|N
50345|64351|FUTSTK|DCBBANK|XX|1185633000|-1|XX|0|FUTSTK|DCBBANK|XX|1188657000|-1|XX|0|18890|-945|945|-190|190|4500|4500|5|4500|4500|5|1|N
46017|50346|FUTSTK|DHFL|XX|1183213800|-1|XX|0|FUTSTK|DHFL|XX|1185633000|-1|XX|0|40855|-2045|2045|-470|410|1500|1500|5|1500|1500|5|1|N
50346|64352|FUTSTK|DHFL|XX|1185633000|-1|XX|0|FUTSTK|DHFL|XX|1188657000|-1|XX|0|40795|-2040|2040|-410|410|1500|1500|5|1500|1500|5|1|N
46018|50347|FUTSTK|DISHTV|XX|1183213800|-1|XX|0|FUTSTK|DISHTV|XX|1185633000|-1|XX|0|8210|-410|410|-85|130|7000|7000|5|7000|7000|5|1|N
50347|64353|FUTSTK|DISHTV|XX|1185633000|-1|XX|0|FUTSTK|DISHTV|XX|1188657000|-1|XX|0|8255|-415|415|-85|85|7000|7000|5|7000|7000|5|1|N
50348|64354|FUTSTK|DIVISLAB|XX|1185633000|-1|XX|0|FUTSTK|DIVISLAB|XX|1188657000|-1|XX|0|55995|-2800|2800|-560|560|800|800|5|800|800|5|1|N
35022|35018|FUTIDX|DJIA|XX|1182090600|-1|XX|0|FUTIDX|DJIA|XX|1187533800|-1|XX|0|2103250|-63250|63250|-21250|21250|30|30|250|30|30|250|1|N
35022|37728|FUTIDX|DJIA|XX|1182090600|-1|XX|0|FUTIDX|DJIA|XX|1185114600|-1|XX|0|2103250|-63250|63250|-21250|21250|30|30|250|30|30|250|1|N
35087|35075|FUTIDX|DJIA|XX|1197815400|-1|XX|0|FUTIDX|DJIA|XX|1205677800|-1|XX|0|2179750|-65500|65500|-22000|22000|30|30|250|30|30|250|1|N
36400|35087|FUTIDX|DJIA|XX|1189953000|-1|XX|0|FUTIDX|DJIA|XX|1197815400|-1|XX|0|2144500|-64500|64500|-21500|21500|30|30|250|30|30|250|1|N
37728|35018|FUTIDX|DJIA|XX|1185114600|-1|XX|0|FUTIDX|DJIA|XX|1187533800|-1|XX|0|2123000|-63750|63750|-21250|21250|30|30|250|30|30|250|1|N
46020|50357|FUTSTK|DLF|XX|1183213800|-1|XX|0|FUTSTK|DLF|XX|1185633000|-1|XX|0|19575|-980|980|-195|275|5000|5000|5|5000|5000|5|1|N
50357|64355|FUTSTK|DLF|XX|1185633000|-1|XX|0|FUTSTK|DLF|XX|1188657000|-1|XX|0|19645|-985|985|-200|200|5000|5000|5|5000|5000|5|1|N
46029|50358|FUTSTK|DRREDDY|XX|1183213800|-1|XX|0|FUTSTK|DRREDDY|XX|1185633000|-1|XX|0|243960|-12200|12200|-2440|2805|200|200|5|200|200|5|1|N
50358|64356|FUTSTK|DRREDDY|XX|1185633000|-1|XX|0|FUTSTK|DRREDDY|XX|1188657000|-1|XX|0|244235|-12215|12215|-2445|2445|200|200|5|200|200|5|1|N
46030|50363|FUTSTK|EICHERMOT|XX|1183213800|-1|XX|0|FUTSTK|EICHERMOT|XX|1185633000|-1|XX|0|2817020|-140855|140855|-28170|28170|25|25|5|25|25|5|1|N
50363|64357|FUTSTK|EICHERMOT|XX|1185633000|-1|XX|0|FUTSTK|EICHERMOT|XX|1188657000|-1|XX|0|2832840|-141645|141645|-28330|28330|25|25|5|25|25|5|1|N
46031|50364|FUTSTK|ENGINERSIN|XX|1183213800|-1|XX|0|FUTSTK|ENGINERSIN|XX|1185633000|-1|XX|0|15550|-780|780|-155|245|3500|3500|5|3500|3500|5|1|N
50364|64358|FUTSTK|ENGINERSIN|XX|1185633000|-1|XX|0|FUTSTK|ENGINERSIN|XX|1188657000|-1|XX|0|15630|-785|785|-160|160|3500|3500|5|3500|3500|5|1|N
46040|50424|FUTSTK|EQUITAS|XX|1183213800|-1|XX|0|FUTSTK|EQUITAS|XX|1185633000|-1|XX|0|15330|-770|770|-155|195|3200|3200|5|3200|3200|5|1|N
50424|64359|FUTSTK|EQUITAS|XX|1185633000|-1|XX|0|FUTSTK|EQUITAS|XX|1188657000|-1|XX|0|15365|-770|770|-155|155|3200|3200|5|3200|3200|5|1|N
46051|50425|FUTSTK|ESCORTS|XX|1183213800|-1|XX|0|FUTSTK|ESCORTS|XX|1185633000|-1|XX|0|63355|-3170|3170|-635|635|1100|1100|5|1100|1100|5|1|N
50425|64360|FUTSTK|ESCORTS|XX|1185633000|-1|XX|0|FUTSTK|ESCORTS|XX|1188657000|-1|XX|0|63740|-3190|3190|-640|640|1100|1100|5|1100|1100|5|1|N
