ScripCode,Scrip ID,Scrip Group,ScripName,Close Price,Daily Upper Value,Daily Lower Value,Weekly Upper Value,Weekly Lower Value,Monthly Upper Value,Monthly Lower Value,Quarterly Upper Value,Quarterly Lower Value,Yearly Upper Value,Yearly Lower Value,Final Upper Value,Final Lower Value,Filler1,Filler2,Filler3,Filler4,Filler5
539149,ICSL,XD,Integrated Capital Services Ltd,390,397,383,0,0,0,0,426,88,409,1,397,383,,,,,
539151,ARFIN,XD,Arfin India Limited,51785,62140,41430,0,0,0,0,163910,5,159880,5,62140,41430,,,,,
539168,SPISYS,XT,Spisys Limited,1285,1345,1225,0,0,0,0,2685,555,9435,5,1345,1225,,,,,
539169,FUNNY,M,Funny Software Limited,795,834,756,0,0,0,0,3106,1,5320,1,834,756,,,,,
539174,HELPAGE,XD,Helpage Finlease Ltd.,1250,1312,1188,0,0,0,0,2425,500,6800,1,1312,1188,,,,,
539175,INDRAIND,XT,Indra Industries Ltd.,2305,2350,2260,0,0,0,0,2305,480,2680,5,2305,2260,,,,,
539176,HAWAENG,XT,Hawa Engineers ltd.,7400,7770,7030,0,0,0,0,12890,2660,11185,5,7770,7030,,,,,
539177,AIIL,XD,Authum Investment & Infrastructure Limit,3255,3415,3095,0,0,0,0,4500,930,9345,5,3415,3095,,,,,
539189,ADHBHUTIN,XT,Adhbhut Infrastructure Ltd.,5355,5620,5090,0,0,0,0,10385,2145,13065,5,5620,5090,,,,,
539190,DFL,XD,Decillion Finance Ltd.,1660,1740,1580,0,0,0,0,2670,555,3200,5,1740,1580,,,,,
539195,POEL,XD,POCL ENTERPRISES LTD,7755,8530,6980,0,0,0,0,16600,5,25710,5,8530,6980,,,,,
539196,AEL,XC,Amba Enterprises Ltd.,14140,15550,12730,0,0,0,0,32185,5,102975,5,15550,12730,,,,,
539197,DEVHARI,XD,Devhari Exports (India) Limited,935,1028,842,0,0,0,0,2347,1,1290,1,1028,842,,,,,
539198,CAPFIN,XT,Capfin India Limited,211,221,201,0,0,0,0,409,85,568,1,221,201,,,,,
539199,MOONGIPASEC,XT,Moongipa Securities Ltd.,1470,1543,1397,0,0,0,0,2716,560,3196,1,1543,1397,,,,,
539200,NOBPOL,XT,NOBLE POLYMERS LIMITED,126,132,120,0,0,0,0,355,1,973,1,132,120,,,,,
539201,SATIA,XT,SATIA INDUSTRIES LIMITED,6535,6860,6210,0,0,0,0,12675,2615,6535,5,6535,6210,,,,,
539216,JUNCTION,M,Junction Fabrics and Apparels Limited,2800,3360,2240,0,0,0,0,8680,5,9030,5,3360,2240,,,,,
539217,SRESTHA,XT,Srestha Finvest Limited,875,918,832,0,0,0,0,1619,334,1476,1,918,832,,,,,
539218,SAUMYA,XD,Saumya Consultants Ltd.,1517,1590,1445,0,0,0,0,2940,610,3525,5,1590,1445,,,,,
539219,MUL,XD,MAURIA UDYOG LIMITED,5825,6115,5535,0,0,0,0,6225,1285,5825,5,5825,5535,,,,,
539220,MISHKA,M,Mishka Exim Limited,3315,3975,2655,0,0,0,0,11035,5,14960,5,3975,2655,,,,,
539221,SPORTKING,XT,Sportking India Ltd.,1445,1517,1373,0,0,0,0,2671,551,3050,1,1517,1373,,,,,
539222,VMV,M,VMV Holidays Limited,1500,1800,1200,0,0,0,0,5494,1,8160,1,1800,1200,,,,,
539223,AMBITION,M,Ambition Mica Limited,5500,6600,4400,0,0,0,0,20540,5,17050,5,6600,4400,,,,,
539224,HCKKVENTURE,XT,HCKK Ventures Limited,4585,4810,4360,0,0,0,0,8465,1750,5780,5,4810,4360,,,,,
539225,JIYAECO,M,Jiya Eco-Products Limited,4900,5880,3920,0,0,0,0,16030,5,30460,5,5880,3920,,,,,
539226,MDINDUCTO,M,M.D. Inducto Cast Limited,10040,11040,9040,0,0,0,0,17330,5,26870,5,11040,9040,,,,,
539227,LOYAL,M,Loyal Equipments Limited,4775,5250,4300,0,0,0,0,11360,5,9655,5,5250,4300,,,,,
539228,GPCL,M,Gala Print City Limited,10725,12870,8580,0,0,0,0,33380,5,25265,5,12870,8580,,,,,
539229,MRSS,M,Majestic Research Services and Solutions,33140,36450,29830,0,0,0,0,65295,5,73440,5,36450,29830,,,,,
539235,GPL,XT,Grandeur Products Limited,3050,3200,2900,0,0,0,0,3880,800,3050,5,3050,2900,,,,,
539246,JEL,XT,Jyotirgamya Enterprises Limited,1377,1445,1309,0,0,0,0,2671,551,3201,1,1445,1309,,,,,
539253,SURYAINDIA,XT,Surya India Limited,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539255,STARDELTA,XD,STAR DELTA TRANSFORMERS LIMITED,12195,12800,11590,0,0,0,0,35585,5,59020,5,12800,11590,,,,,
539265,AMRAFIN,M,Amrapali Fincap Limited,7180,7535,6825,0,0,0,0,13355,2755,53310,5,7535,6825,,,,,
539266,CONCRETE,XD,CONCRETE CREDIT LIMITED,913,931,895,0,0,0,0,1526,652,2017,520,931,895,,,,,
539267,PCPROD,XT,PC Products India Limited,1671,1750,1590,0,0,0,0,2670,555,1970,5,1750,1590,,,,,
539273,PECOS,M,PECOS Hotels And Pubs Limited,10500,12600,8400,0,0,0,0,40745,5,38080,5,12600,8400,,,,,
539274,BLFL,XD,Boston Leasing and Finance Ltd.,1190,1210,1170,0,0,0,0,5750,1190,6100,5,1210,1190,,,,,
539275,MSL,M,Mangalam Seeds Limited,15600,18720,12480,0,0,0,0,50935,5,55950,5,18720,12480,,,,,
539278,SYMBIOX,XT,Symbiox Investment & Trading Co. Ltd.,1180,1235,1125,0,0,0,0,2255,470,6390,5,1235,1125,,,,,
539288,AVI,XT,Avi Polymers Ltd.,919,964,874,0,0,0,0,1782,368,1764,1,964,874,,,,,
539291,OZONEWORLD,XD,Ozone World Limited,6590,6915,6265,0,0,0,0,12780,2640,11830,5,6915,6265,,,,,
539300,AKSPINTEX,XD,A.K. Spintex Ltd.,5415,5685,5145,0,0,0,0,11610,2395,11040,5,5685,5145,,,,,
539303,MINDAFIN,XT,Minda Finance Limited,1575,1650,1500,0,0,0,0,3055,630,3840,5,1650,1500,,,,,
539304,CANOPYFIN,XD,Canopy Finance Limited,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539310,OYEEEE,M,Oyeeee Media Limited,3185,3340,3030,0,0,0,0,6495,1340,10685,5,3340,3030,,,,,
539314,UNIAUTO,M,Universal Autofoundry Limited,5500,6600,4400,0,0,0,0,15030,5,19580,5,6600,4400,,,,,
539335,CHPLIND,XT,CHPL Industries Ltd.,1850,1940,1760,0,0,0,0,3585,740,4635,5,1940,1760,,,,,
539337,HKT,M,H.K.Trade International Limited,1640,1965,1315,0,0,0,0,5475,5,9790,5,1965,1315,,,,,
539352,PBFL,M,P. B. Films Limited,339,372,306,0,0,0,0,2147,1,5032,1,372,306,,,,,
539353,SWARAJAUTO,XD,SWARAJ AUTOMOTIVES LIMITED,5290,5550,5030,0,0,0,0,9395,1940,5290,5,5290,5030,,,,,
539354,POLYSPIN,XT,Polyspin Exports Ltd.,6370,6685,6055,0,0,0,0,15710,3240,16345,5,6685,6055,,,,,
539359,PRITIKAUTO,XT,Pritika Auto Industries Limited,5945,6240,5650,0,0,0,0,11125,2295,17895,5,6240,5650,,,,,
539363,SKC,M,Sri Krishna Constructions (India) Limited,5500,6050,4950,0,0,0,0,11580,5,19175,5,6050,4950,,,,,
539378,SML,XT,Soni Medicare Limited,3360,3525,3195,0,0,0,0,6515,1345,7805,5,3525,3195,,,,,
539383,MINFY,XT,Mahaveer Infoway Limited,418,426,410,0,0,0,0,469,97,1581,1,426,410,,,,,
539384,KRISHNACAP,XT,Krishna Capital And Securities Limited,780,819,741,0,0,0,0,1584,327,817,1,817,741,,,,,
539391,ACME,XD,Acme Resources Limited,1370,1435,1305,0,0,0,0,2900,5,6205,5,1435,1305,,,,,
539392,SANGFROID,XT,Sang Froid Labs (India) Limited,152,159,145,0,0,0,0,401,83,670,1,159,145,,,,,
539393,KCL,XT,Kabra Commercial Limited,1312,1377,1247,0,0,0,0,2545,525,3201,1,1377,1247,,,,,
539398,VISHALBL,M,Vishal Bearings Limited,3440,4125,2755,0,0,0,0,10235,5,11750,5,4125,2755,,,,,
539399,BELLACASA,M,Bella Casa Fashion & Retail Limited,12800,14080,11520,0,0,0,0,26430,5,14685,5,14080,11520,,,,,
539400,MALLCOM,XD,MALLCOM (INDIA) LTD.,22500,27000,18000,0,0,0,0,73210,5,102975,5,27000,18000,,,,,
539401,PJL,M,Patdiam Jewellery Limited,10630,12755,8505,0,0,0,0,33400,5,64870,5,12755,8505,,,,,
539402,VAL,M,Vaksons Automobiles Limited,2400,2880,1920,0,0,0,0,7595,5,15880,5,2880,1920,,,,,
539403,ARAMBHAN,M,Arambhan Hospitality Services Limited,2300,2760,1840,0,0,0,0,6260,5,11150,5,2760,1840,,,,,
539405,DITCO,XT,Decorous Investment and Trading Co. Ltd.,1425,1496,1354,0,0,0,0,2764,570,3477,1,1496,1354,,,,,
539407,GENCON,XD,Generic Engineering Construction and Projects Limited,11615,13935,9295,0,0,0,0,39210,5,21865,5,13935,9295,,,,,
539408,KUBERJI,XT,Kuber Udyog Limited,3580,3755,3405,0,0,0,0,20990,5,29835,5,3755,3405,,,,,
539409,NEERAJ,XT,NEERAJ PAPER MARKETING LIMITED,1127,1183,1071,0,0,0,0,1127,233,2693,1,1127,1071,,,,,
539410,SIENERGY,XD,SINNER ENERGY INDIA LIMITED,1218,1461,975,0,0,0,0,4525,1,2883,1,1461,975,,,,,
539428,TEJNAKSH,M,Tejnaksh Healthcare Limited,30945,37130,24760,0,0,0,0,121575,5,53310,5,37130,24760,,,,,
539433,INDOGLOBAL,XT,Indo-Global Enterprises Limited,2000,2100,1900,0,0,0,0,4050,840,3510,5,2100,1900,,,,,
539434,BRIPORT,XD,Brilliant Portfolios Ltd.,589,618,560,0,0,0,0,1142,236,976,1,618,560,,,,,
539435,RFSL,XD,Richfield Financial Services Ltd.,1371,1439,1303,0,0,0,0,2413,498,3193,1,1439,1303,,,,,
539446,KRISHFAB,XT,KRISHANA FABRICS LIMITED,804,820,788,0,0,0,0,1882,804,30328,1,820,804,,,,,
539449,IGC,XT,IGC Foils Limited,2895,3035,2755,0,0,0,0,4855,1005,6800,5,3035,2755,,,,,
539455,DASL,XT,Deepti Alloy Steel Limited,1750,1835,1665,0,0,0,0,3500,725,4705,5,1835,1665,,,,,
539468,TFSL,XT,Typhoon Financial Services Limited,1830,1920,1740,0,0,0,0,3550,735,4255,5,1920,1740,,,,,
539469,APUNKA,XT,Apunka Invest Commercial Limited,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539479,GTV,XD,GTV Engineering Limited,2565,2690,2440,0,0,0,0,3530,730,6390,5,2690,2440,,,,,
539481,PARIKSHA,XT,Pariksha Fin-Invest-Lease Limited,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539486,GEETANJ,XT,Geetanjali Credit And Capital Limited,433,454,412,0,0,0,0,971,201,2452,1,454,412,,,,,
539492,GARBIFIN,XT,Garbi Finvest Limited,2060,2160,1960,0,0,0,0,3995,825,5535,5,2160,1960,,,,,
539493,ADHARSHILA,XT,ADHARSHILA CAPITAL SERVICES LIMITED,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539494,SMARTFIN,XD,Smart Finsec Limited,3755,3940,3570,0,0,0,0,6495,1340,5185,5,3940,3570,,,,,
539495,RAJKOTINV,XT,Rajkot Investment Trust Limited,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539506,ADCON,XT,Adcon Capital Services Limited,1247,1309,1185,0,0,0,0,2419,499,3042,1,1309,1185,,,,,
539515,GMLM,XT,Gaurav Mercantile Limited,2165,2273,2057,0,0,0,0,2165,447,3464,1,2165,2057,,,,,
539518,UDAYJEW,XD,Uday Jewellery Industries Limited.,1850,1940,1760,0,0,0,0,3490,720,3135,5,1940,1760,,,,,
539520,SHAILJA,XT,Shailja Commercial Trade Frenzy Limited,1300,1365,1235,0,0,0,0,2326,480,3201,1,1365,1235,,,,,
539521,NAVIGANT,M,Navigant Corporate Advisors Limited,600,720,480,0,0,0,0,2371,1,3808,1,720,480,,,,,
539522,GROVY,XT,Grovy India Limited,2405,2525,2285,0,0,0,0,6615,1365,9270,5,2525,2285,,,,,
539525,NAVKETAN,XD,Navketan Merchants Limited,121,123,119,0,0,0,0,1088,1,2882,1,123,119,,,,,
539526,SCTL,M,Suncare Traders Limited,5055,6065,4045,0,0,0,0,18315,5,18655,5,6065,4045,,,,,
539527,CREATIVE,XD,Creative Castings Limited,8415,8835,7995,0,0,0,0,10705,2210,8415,5,8415,7995,,,,,
539528,AAYUSH,XD,Aayush Food And Herbs Limited,4855,5095,4615,0,0,0,0,5515,1140,4855,5,4855,4615,,,,,
539543,VALLEY,XD,Valley Magnesite Company Limited,1312,1377,1247,0,0,0,0,2545,525,3201,1,1377,1247,,,,,
539544,ABHIINFRA,XT,Abhishek Infraventures Limited,998,1047,949,0,0,0,0,3123,644,26411,1,1047,949,,,,,
539545,APOORVA,XD,Apoorva Leasing Finance & Investment Company Limited,526,552,500,0,0,0,0,1020,211,1195,1,552,500,,,,,
539546,BNL,XT,Beekay Niryat Limited,1700,1785,1615,0,0,0,0,3792,782,3233,1,1785,1615,,,,,
539552,FMEC,XT,F MEC INTERNATIONAL FINANCIAL SERVICES LIMITED,305,320,290,0,0,0,0,591,122,744,1,320,290,,,,,
539559,DDIL,XT,Deep Diamond India Limited,1830,1920,1740,0,0,0,0,2810,580,2400,5,1920,1740,,,,,
539570,OFSTECH,M,OFS Technologies Limited,1710,2050,1370,0,0,0,0,6510,5,6470,5,2050,1370,,,,,
539574,SCL,XD,Sunshine Capital Ltd.,1323,1389,1257,0,0,0,0,4418,1,6854,1,1389,1257,,,,,
539584,SIPTL,XT,SHARANAM INFRAPROJECT AND TRADING LIMITED,100,105,95,0,0,0,0,194,40,244,1,105,95,,,,,
539593,SHIVA,XT,Shivansh Finserv Limited,392,399,385,0,0,0,0,593,123,6331,1,399,385,,,,,
539594,MISHTANN,XT,Mishtann Foods Limited,2600,2730,2470,0,0,0,0,5044,1040,6344,1,2730,2470,,,,,
539595,NATECO,XD,Natco Economicals Limited,8730,10475,6985,0,0,0,0,30310,5,33180,5,10475,6985,,,,,
539598,ORACLECR,XT,Oracle Credit Limited,1610,1690,1530,0,0,0,0,2545,525,3201,1,1690,1530,,,,,
539599,IPPL,XD,International Pumps And Projects Limited,2895,3470,2320,0,0,0,0,9285,5,7135,5,3470,2320,,,,,
539600,CHAMAK,XD,CHAMAK HOLDINGS LIMITED,1250,1312,1188,0,0,0,0,2425,500,6800,1,1312,1188,,,,,
539607,BLUECLOUDS,XT,Blue Cloud Softech Solutions Limited,1294,1319,1269,0,0,0,0,1334,276,1525,1,1319,1269,,,,,
539620,AINFRA,XT,A Infrastructure Limited,3360,3525,3195,0,0,0,0,7710,1590,5510,5,3525,3195,,,,,
539637,BVL,M,Blueblood Ventures Limited,4300,5160,3440,0,0,0,0,14025,5,23935,5,5160,3440,,,,,
539659,VIDLI,M,Vidli Restaurants Limited,10645,11705,9585,0,0,0,0,33400,5,32640,5,11705,9585,,,,,
539660,SAHYOGMULT,XT,Sahyog Multibase Limited,3780,3965,3595,0,0,0,0,6750,1395,6120,5,3965,3595,,,,,
539661,ACEMEN,XT,ACE MEN ENGG WORKS LIMITED,2215,2325,2105,0,0,0,0,3345,690,3355,5,2325,2105,,,,,
539662,BFLDEV,XT,BFL Developers Limited.,6670,7000,6340,0,0,0,0,10915,5,7585,5,7000,6340,,,,,
539673,RCL,XT,Radhagobind Commercial Limited,1249,1311,1187,0,0,0,0,2095,432,7137,1,1311,1187,,,,,
539679,KAPILRAJ,XT,Kapil Raj Finance Ltd.,3005,3155,2855,0,0,0,0,11355,5,7130,5,3155,2855,,,,,
539680,GANGAPHARM,MT,Ganga Pharmaceuticals Limited,737,773,701,0,0,0,0,1594,329,1961,1,773,701,,,,,
539681,DAL,XT,dynamic Archistructures Limited,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539682,SESL,MT,Sylph Education Solutions Limited,849,891,807,0,0,0,0,1647,340,2093,1,891,807,,,,,
539686,KPEL,M,K.P. Energy Limited,17815,18705,16925,0,0,0,0,29950,5,23940,5,18705,16925,,,,,
539692,IFINSER,XT,INTERACTIVE FINANCIAL SERVICES LIMITED,4000,4200,3800,0,0,0,0,6060,1250,6160,5,4200,3800,,,,,
539693,ALORA,XD,Alora Trading Company Limited,2425,2545,2305,0,0,0,0,4565,945,5705,5,2545,2305,,,,,
539697,AIRL,XD,Anubhav Industrial Resources Limited,950,997,903,0,0,0,0,2415,498,5902,1,997,903,,,,,
539724,HYPERSOFT,XD,HYPERSOFT TECHNOLOGIES LIMITED,1000,1050,950,0,0,0,0,1940,400,2513,1,1050,950,,,,,
539730,FREDUN,XD,Fredun Pharmaceuticals Limited,6100,6405,5795,0,0,0,0,11830,2440,6100,5,6100,5795,,,,,
539760,RELICAB,M,Relicab Cable Manufacturing Limited,4000,4800,3200,0,0,0,0,13025,5,11695,5,4800,3200,,,,,
539761,VKAL,XT,Vantage Knowledge Academy Limited,466,475,457,0,0,0,0,508,105,1622,1,475,457,,,,,
539767,MNIL,XT,Mega Nirman & Industries Limited,9800,10290,9310,0,0,0,0,18410,3800,13815,5,10290,9310,,,,,
539770,DARJEELING,XT,Darjeeling Ropeway Company Limited,1312,1377,1247,0,0,0,0,2545,525,3050,1,1377,1247,,,,,
539773,ADVIK,XD,ADVIK INDUSTRIES LIMITED,3985,4180,3790,0,0,0,0,7525,1555,4610,5,4180,3790,,,,,
539786,DUNE,XD,Dune Mercantile Ltd.,454,463,445,0,0,0,0,744,318,1761,454,463,454,,,,,
539788,KDML,M,Khemani Distributors & Marketing Limited,10400,11440,9360,0,0,0,0,23865,5,28830,5,11440,9360,,,,,
539798,UMIYA,M,Umiya Tubes Limited,11465,13755,9175,0,0,0,0,35735,5,22845,5,13755,9175,,,,,
539800,CHDCHEM,M,CHD Chemicals Limited,1250,1500,1000,0,0,0,0,3507,1,4732,1,1500,1000,,,,,
539814,RADHEY,XT,RADHEY TRADE HOLDING LIMITED,994,1043,945,0,0,0,0,1940,400,2440,1,1043,945,,,,,
539833,SICLTD,XD,Shivom Investment & Consultancy Limited,724,760,688,0,0,0,0,1352,279,2049,1,760,688,,,,,
539835,SUPERIOR,XT,Superior Finlease Limited,1490,1564,1416,0,0,0,0,2803,578,3201,1,1564,1416,,,,,
539836,RUBY,M,Ruby Cables Limited,2185,2620,1750,0,0,0,0,8015,5,19010,5,2620,1750,,,,,
539837,RRML,M,Raghav Ramming Mass Limited,13605,16325,10885,0,0,0,0,40080,5,35085,5,16325,10885,,,,,
539839,FRANKLIN,M,Franklin Leasing and Finance Limited,2240,2685,1795,0,0,0,0,7480,5,8185,5,2685,1795,,,,,
539841,LANCER,M,Lancer Container Lines Limited,6675,7005,6345,0,0,0,0,10185,5,12155,5,7005,6345,,,,,
539842,SYSCO,M,Sysco Industries Limited,3650,4380,2920,0,0,0,0,12090,5,12645,5,4380,2920,,,,,
539843,NINSYS,M,NINtec Systems Limited,2500,3000,2000,0,0,0,0,8015,5,10335,5,3000,2000,,,,,
539853,GOLDENCAP,XT,Golden Capital Services Limited,3205,3365,3045,0,0,0,0,9590,5,6120,5,3365,3045,,,,,
539864,GHUSHINE,M,Ghushine Fintrrade Ocean Limited,1400,1680,1120,0,0,0,0,4719,1,4025,1,1680,1120,,,,,
539872,BAJAJHCARE,M,Bajaj Healthcare Limited,31500,37800,25200,0,0,0,0,108550,5,133605,5,37800,25200,,,,,
539873,BRONZE,XT,Bronze Trading Limited,417,437,397,0,0,0,0,1542,318,12838,1,437,397,,,,,
539884,DARSHANORNA,M,Darshan Orna Limited,6000,6300,5700,0,0,0,0,6915,1430,13200,5,6300,5700,,,,,
539895,SAGL,XD,Shalimar Agencies Limited,2115,2220,2010,0,0,0,0,6790,1400,8540,5,2220,2010,,,,,
539910,KOCL,XT,Kome-on Communication Limited,348,365,331,0,0,0,0,611,126,768,1,365,331,,,,,
539921,SEIL,M,Shanti Educational Initiatives Limited,11795,14150,9440,0,0,0,0,39410,5,50590,5,14150,9440,,,,,
539922,RGIL,XD,Rotographics (India) Limited,1003,1053,953,0,0,0,0,1945,402,3701,1,1053,953,,,,,
539927,LIKHAMI,XT,LIKHAMI CONSULTING LIMITED,4040,4240,3840,0,0,0,0,6670,1380,4040,5,4040,3840,,,,,
539939,YASHCHEM,M,Yash Chemex Limited,5075,6090,4060,0,0,0,0,13725,5,14060,5,6090,4060,,,,,
539956,TAALENT,XT,TAAL Enterprises Limited,15800,16590,15010,0,0,0,0,35335,7290,120930,5,16590,15010,,,,,
539962,QFSL,XT,Quest Financial Services Ltd.,150,153,147,0,0,0,0,350,150,6065,1,153,150,,,,,
539963,ZEAL,M,Zeal Aqua Limited,43850,52620,35080,0,0,0,0,127755,5,95360,5,52620,35080,,,,,
539982,ASYL,M,Advance Syntex Limited,2100,2205,1995,0,0,0,0,5075,5,5200,5,2205,1995,,,,,
539983,SIDH,XT,SIDH AUTOMOBILES LIMITED,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
539984,HUIL,XC,HINDUSTHAN URBAN INFRASTRUCTURE LIMITED,72000,86400,57600,0,0,0,0,247160,5,429050,5,86400,57600,,,,,
539985,TITAANIUM,M,Titaanium Ten Enterprise Limited,1355,1420,1290,0,0,0,0,3230,670,9410,5,1420,1290,,,,,
539986,COMSYN,M,Commercial Syn Bags Limited,5790,6945,4635,0,0,0,0,19705,5,22925,5,6945,4635,,,,,
539997,KPL,MT,Kwality Pharmaceuticals Limited,9780,10265,9295,0,0,0,0,18620,3840,10610,5,10265,9295,,,,,
540006,BULL,XD,Bullish Bonds & Holdings Limited,3625,4350,2900,0,0,0,0,10420,5,16425,5,4350,2900,,,,,
540023,MIENT,XD,Millitoons Entertainment Limited,4810,5770,3850,0,0,0,0,17815,5,10360,5,5770,3850,,,,,
540026,LAHL,XT,Ladam Affortable Housing Limited,860,903,817,0,0,0,0,2395,494,1708,1,903,817,,,,,
540027,PTIL,M,Prabhat Telecoms (India) Limited,3505,4205,2805,0,0,0,0,16030,5,47380,5,4205,2805,,,,,
540062,GOLDENCREST,XT,Golden Crest Education & Services Limited,1517,1590,1445,0,0,0,0,2940,610,3525,5,1590,1445,,,,,
540063,ECS,XT,ECS Biztech Limited,2350,2465,2235,0,0,0,0,4385,5,7240,5,2465,2235,,,,,
540066,SAIMOH,XT,Sai Moh Auto Links Ltd,1250,1312,1188,0,0,0,0,2425,500,3050,1,1312,1188,,,,,
540071,CAMSONSEEDS,XT,Camson Seeds Limited,1488,1562,1414,0,0,0,0,1823,376,15096,1,1562,1414,,,,,
540072,SHIVAEXPO,M,Shiva Granito Export Limited,900,1080,720,0,0,0,0,3056,1,5385,1,1080,720,,,,,
540078,MITSU,M,Mitsu Chem Plast Limited,15850,19020,12680,0,0,0,0,58780,5,51920,5,19020,12680,,,,,
540079,SPRAYKING,M,Sprayking Agro Equipment Limited,2500,3000,2000,0,0,0,0,7915,5,11505,5,3000,2000,,,,,
540080,NARAYANI,M,Narayani Steels Limited,3000,3600,2400,0,0,0,0,11620,5,19120,5,3600,2400,,,,,
540082,RSTL,M,Riddhi Steel and Tube Limited,3560,3735,3385,0,0,0,0,6495,1340,8050,5,3735,3385,,,,,
540084,SPICY,M,Spicy Entertainment and Media Limited,900,1080,720,0,0,0,0,3006,1,4787,1,1080,720,,,,,
540097,VISCO,XT,Visco Trade Associates Ltd,1312,1377,1247,0,0,0,0,2545,525,3050,1,1377,1247,,,,,
540108,RCSL,XT,Rachana Capital & Securities Limited,2775,2910,2640,0,0,0,0,6205,1280,3355,5,2910,2640,,,,,
540125,RADHIKAJWE,M,Radhika Jeweltech Limited,1370,1640,1100,0,0,0,0,3990,5,38350,5,1640,1100,,,,,
540132,SIIL,XT,Sabrimala Industries India Limited,1925,2020,1830,0,0,0,0,2500,5,7490,5,2020,1830,,,,,
540134,IISL,XT,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,990,1035,945,0,0,0,0,4160,860,2845,5,1035,945,,,,,
540135,ARCFIN,XT,ARC Finance Limited,2050,2152,1948,0,0,0,0,2541,524,3050,1,2152,1948,,,,,
540143,SAGARSOFT,XD,Sagarsoft (India) Limited,3200,3840,2560,0,0,0,0,11370,5,6800,5,3840,2560,,,,,
540144,DRA,M,DRA CONSULTANTS LIMITED,4425,5310,3540,0,0,0,0,15460,5,6525,5,5310,3540,,,,,
540145,VALIANTORG,M,Valiant Organics Limited,44390,53265,35515,0,0,0,0,145290,5,143615,5,53265,35515,,,,,
540146,ACML,M,ADITYA CONSUMER MARKETING LIMITED,3700,4070,3330,0,0,0,0,10500,5,8975,5,4070,3330,,,,,
540147,SHASHIJIT,M,Shashijit Infraprojects Limited,1965,2355,1575,0,0,0,0,6710,5,8295,5,2355,1575,,,,,
540148,BINDALEXPO,M,Bindal Exports Limited,1790,2145,1435,0,0,0,0,6145,5,8810,5,2145,1435,,,,,
540150,MHEL,M,Mewar Hi-Tech Engineering Limited,2010,2410,1610,0,0,0,0,6575,5,14360,5,2410,1610,,,,,
540151,DIKSAT,M,Diksat Transworld Limited,6200,7440,4960,0,0,0,0,17950,5,22300,5,7440,4960,,,,,
540152,IGRL,M,India Green Reality Limited,2965,3110,2820,0,0,0,0,8670,1790,7355,5,3110,2820,,,,,
540159,PURPLE,XT,Purple Entertainment Limited,2985,3130,2840,0,0,0,0,3880,800,3050,5,3050,2840,,,,,
540168,SUPRAP,XD,SUPRA PACIFIC MANAGEMENT CONSULTANCY LIMITED,1650,1730,1570,0,0,0,0,3365,695,7135,5,1730,1570,,,,,
540174,SOUTHERNIN,XT,Southern Infosys Limited,2050,2150,1950,0,0,0,0,4060,840,2305,5,2150,1950,,,,,
540175,REGENCY,XT,Regency Investments Limited,2670,2800,2540,0,0,0,0,4305,890,3200,5,2800,2540,,,,,
540181,SALEM,XT,Salem Erode Investments Ltd.,125,131,119,0,0,0,0,242,50,305,1,131,119,,,,,
540189,UPROTECH,XD,Unipro Technologies Limited,1550,1627,1473,0,0,0,0,2609,538,7137,1,1627,1473,,,,,
540190,FRANKLININD,XT,Franklin Industries Limited,2000,2100,1900,0,0,0,0,3685,760,3200,5,2100,1900,,,,,
540198,OSIAJEE,XD,OSIAJEE TEXFAB LIMITED,1325,1457,1193,0,0,0,0,3182,1,7137,1,1457,1193,,,,,
540199,CMBL,XT,Corporate Merchant Bankers Limited,1517,1592,1442,0,0,0,0,2671,551,3050,1,1592,1442,,,,,
540204,NIDL,XT,NARENDRA INVESTMENTS (DELHI) LIMITED,2200,2310,2090,0,0,0,0,4680,5,6680,5,2310,2090,,,,,
540205,AVL,M,Aditya Vision Limited,2000,2400,1600,0,0,0,0,6025,5,8305,5,2400,1600,,,,,
540211,SIFL,XT,Sparkling (India) Finshares Limited,1377,1445,1309,0,0,0,0,2671,551,3201,1,1445,1309,,,,,
540221,SHASHANK,XD,Shashank Traders Limited,1377,1445,1309,0,0,0,0,4599,1,6800,1,1445,1309,,,,,
540252,VOL,M,Veeram Ornaments Limited,4910,5155,4665,0,0,0,0,8730,1800,11220,5,5155,4665,,,,,
540253,SNTCL,XD,Shree Nidhi Trading Co. Ltd.,2500,2625,2375,0,0,0,0,4535,940,7135,5,2625,2375,,,,,
540267,FLORACORP,XT,Flora Corporation Limited,1312,1377,1247,0,0,0,0,3676,758,3050,1,1377,1247,,,,,
540268,DHANVARSHA,XT,Dhanvarsha Finvest Limited,2500,2625,2375,0,0,0,0,3470,720,3200,5,2625,2375,,,,,
