1180213580,54289,
C,6,35451,OPTSTK,ALBK,1185633000,11000,CE
C,6,35452,OPTSTK,ALBK,1185633000,11000,PE
C,7,35455,OPTSTK,CIPLA,1183213800,39000,CE
C,7,35456,OPTSTK,CIPLA,1183213800,39000,PE
C,7,35457,OPTSTK,COALINDIA,1183213800,39500,CE
C,7,35458,OPTSTK,COALINDIA,1183213800,39500,PE
C,7,35465,OPTSTK,COLPAL,1183213800,80000,CE
C,7,35466,OPTSTK,COLPAL,1183213800,80000,PE
C,6,35467,OPTSTK,ALBK,1185633000,11250,CE
C,6,35468,OPTSTK,ALBK,1185633000,11250,PE
C,6,35471,OPTSTK,AMARAJABAT,1185633000,126000,CE
C,6,35472,OPTSTK,AMARAJABAT,1185633000,126000,PE
C,6,35481,OPTSTK,AMBUJACEM,1185633000,14500,CE
C,6,35482,OPTSTK,AMBUJACEM,1185633000,14500,PE
C,7,35487,OPTSTK,CONCOR,1183213800,134400,CE
C,7,35488,OPTSTK,CONCOR,1183213800,134400,PE
C,6,35491,OPTSTK,ANDHRABANK,1183213800,9250,CE
C,6,35492,OPTSTK,ANDHRABANK,1183213800,9250,PE
C,6,35495,OPTSTK,ANDHRABANK,1183213800,9500,CE
C,6,35496,OPTSTK,ANDHRABANK,1183213800,9500,PE
C,6,35503,OPTSTK,ANDHRABANK,1185633000,9250,CE
C,6,35504,OPTSTK,ANDHRABANK,1185633000,9250,PE
C,6,35505,OPTSTK,ANDHRABANK,1185633000,9500,CE
C,6,35506,OPTSTK,ANDHRABANK,1185633000,9500,PE
C,7,35512,OPTSTK,DHFL,1183213800,51000,CE
C,7,35513,OPTSTK,DHFL,1183213800,51000,PE
C,7,35514,OPTSTK,DRREDDY,1183213800,365000,CE
C,7,35515,OPTSTK,DRREDDY,1183213800,365000,PE
C,7,35523,OPTSTK,EICHERMOT,1183213800,2460000,CE
C,7,35524,OPTSTK,EICHERMOT,1183213800,2460000,PE
C,6,35525,OPTSTK,APOLLOTYRE,1185633000,16500,CE
C,6,35526,OPTSTK,APOLLOTYRE,1185633000,16500,PE
C,7,35529,OPTSTK,EQUITAS,1183213800,24000,CE
C,7,35532,OPTSTK,EQUITAS,1183213800,24000,PE
C,6,35533,OPTSTK,ASHOKLEY,1185633000,4500,CE
C,6,35534,OPTSTK,ASHOKLEY,1185633000,4500,PE
C,7,35537,OPTSTK,EXIDEIND,1183213800,31500,CE
C,7,35538,OPTSTK,EXIDEIND,1183213800,31500,PE
C,7,35543,OPTSTK,FEDERALBNK,1183213800,12750,CE
C,7,35544,OPTSTK,FEDERALBNK,1183213800,12750,PE
C,6,35545,OPTSTK,ASIANPAINT,1183213800,152000,CE
C,6,35546,OPTSTK,ASIANPAINT,1183213800,152000,PE
C,7,35549,OPTSTK,GODREJCP,1183213800,208000,CE
C,7,35550,OPTSTK,GODREJCP,1183213800,208000,PE
C,6,35551,OPTSTK,ASIANPAINT,1185633000,152000,CE
C,6,35552,OPTSTK,ASIANPAINT,1185633000,152000,PE
C,7,35555,OPTSTK,GODREJIND,1183213800,71000,CE
C,7,35556,OPTSTK,GODREJIND,1183213800,71000,PE
C,7,35557,OPTSTK,GRASIM,1183213800,64000,CE
C,7,35558,OPTSTK,GRASIM,1183213800,64000,PE
C,7,35559,OPTSTK,HDFC,1183213800,110000,CE
C,7,35560,OPTSTK,HDFC,1183213800,110000,PE
C,7,35568,OPTSTK,HDFCBANK,1183213800,104000,CE
C,7,35569,OPTSTK,HDFCBANK,1183213800,104000,PE
C,7,35573,OPTSTK,HEROMOTOCO,1183213800,220000,CE
C,7,35574,OPTSTK,HEROMOTOCO,1183213800,220000,PE
C,6,35576,OPTSTK,BAJAJFINSV,1183213800,555000,CE
C,6,35577,OPTSTK,BAJAJFINSV,1183213800,555000,PE
C,7,35579,OPTSTK,HEXAWARE,1183213800,12500,CE
C,7,35580,OPTSTK,HEXAWARE,1183213800,12500,PE
C,6,35581,OPTSTK,BAJAJFINSV,1183213800,560000,CE
C,6,35582,OPTSTK,BAJAJFINSV,1183213800,560000,PE
C,6,35583,OPTSTK,BAJAJFINSV,1185633000,555000,CE
C,6,35584,OPTSTK,BAJAJFINSV,1185633000,555000,PE
C,7,35591,OPTSTK,HINDALCO,1183213800,27500,CE
C,7,35592,OPTSTK,HINDALCO,1183213800,27500,PE
C,6,35593,OPTSTK,BAJAJFINSV,1185633000,560000,CE
C,6,35594,OPTSTK,BAJAJFINSV,1185633000,560000,PE
C,7,35597,OPTSTK,HINDUNILVR,1183213800,71000,CE
C,7,35598,OPTSTK,HINDUNILVR,1183213800,71000,PE
C,6,35603,OPTSTK,BALRAMCHIN,1183213800,9000,CE
C,6,35604,OPTSTK,BALRAMCHIN,1183213800,9000,PE
C,4,35605,OPTSTK,ICICIBANK,1183213800,17500,CE
C,4,35606,OPTSTK,ICICIBANK,1183213800,17500,PE
C,4,35607,OPTSTK,IGL,1183213800,142000,CE
C,4,35608,OPTSTK,IGL,1183213800,142000,PE
C,6,35609,OPTSTK,BALRAMCHIN,1185633000,9000,CE
C,6,35610,OPTSTK,BALRAMCHIN,1185633000,9000,PE
C,6,35615,OPTSTK,BANKBARODA,1183213800,25500,CE
C,6,35616,OPTSTK,BANKBARODA,1183213800,25500,PE
C,6,35617,OPTSTK,BANKBARODA,1183213800,26000,CE
C,6,35618,OPTSTK,BANKBARODA,1183213800,26000,PE
C,6,35621,OPTSTK,BANKBARODA,1185633000,25500,CE
C,6,35624,OPTSTK,BANKBARODA,1185633000,25500,PE
C,6,35625,OPTSTK,BANKBARODA,1185633000,26000,CE
C,6,35626,OPTSTK,BANKBARODA,1185633000,26000,PE
C,4,35629,OPTSTK,INDIANB,1183213800,39000,CE
C,4,35630,OPTSTK,INDIANB,1183213800,39000,PE
C,4,35631,OPTSTK,INDIANB,1183213800,40000,CE
C,4,35632,OPTSTK,INDIANB,1183213800,40000,PE
C,6,35639,OPTSTK,BANKINDIA,1183213800,23000,CE
C,6,35640,OPTSTK,BANKINDIA,1183213800,23000,PE
C,6,35645,OPTSTK,BANKINDIA,1183213800,23250,CE
C,6,35646,OPTSTK,BANKINDIA,1183213800,23250,PE
C,6,35651,OPTSTK,BANKINDIA,1183213800,23500,CE
C,6,35652,OPTSTK,BANKINDIA,1183213800,23500,PE
C,6,35655,OPTSTK,BANKINDIA,1183213800,23750,CE
C,6,35656,OPTSTK,BANKINDIA,1183213800,23750,PE
C,4,35657,OPTSTK,INDIGO,1183213800,146000,CE
C,4,35658,OPTSTK,INDIGO,1183213800,146000,PE
C,2,35661,OPTIDX,NIFTYCPSE,1185633000,250000,CE
C,6,35664,OPTSTK,BANKINDIA,1185633000,23000,CE
C,6,35665,OPTSTK,BANKINDIA,1185633000,23000,PE
C,6,35667,OPTSTK,BANKINDIA,1185633000,23250,CE
C,6,35668,OPTSTK,BANKINDIA,1185633000,23250,PE
C,6,35669,OPTSTK,BANKINDIA,1185633000,23500,CE
C,6,35670,OPTSTK,BANKINDIA,1185633000,23500,PE
C,6,35672,OPTSTK,BANKINDIA,1185633000,23750,CE
C,6,35673,OPTSTK,BANKINDIA,1185633000,23750,PE
C,6,35674,OPTSTK,BIOCON,1185633000,70000,CE
C,6,35675,OPTSTK,BIOCON,1185633000,70000,PE
C,6,35676,OPTSTK,BOSCHLTD,1185633000,2355000,CE
C,6,35677,OPTSTK,BOSCHLTD,1185633000,2355000,PE
C,6,35678,OPTSTK,BOSCHLTD,1185633000,2360000,CE
C,6,35680,OPTSTK,BOSCHLTD,1185633000,2360000,PE
C,6,35681,OPTSTK,BOSCHLTD,1185633000,2365000,CE
C,6,35682,OPTSTK,BOSCHLTD,1185633000,2365000,PE
C,6,35685,OPTSTK,BOSCHLTD,1185633000,2370000,CE
C,6,35686,OPTSTK,BOSCHLTD,1185633000,2370000,PE
C,6,35687,OPTSTK,BOSCHLTD,1185633000,2375000,CE
C,6,35688,OPTSTK,BOSCHLTD,1185633000,2375000,PE
C,6,35689,OPTSTK,BOSCHLTD,1185633000,2380000,CE
C,6,35690,OPTSTK,BOSCHLTD,1185633000,2380000,PE
