NEATSLB|5.30.00|1180185837
161509|8KMILES|JF|0|3.05176050000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1168041600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161519|8KMILES|JL|0|3.05176050000000E+07|0|64.25-149.93|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1149292800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161510|8KMILES|JM|0|3.05176050000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1168041600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161521|8KMILES|LA|0|3.05176050000000E+07|0|78.95-184.23|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1152316800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161522|8KMILES|LS|0|3.05176050000000E+07|0|78.95-184.23|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1152316800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161513|8KMILES|MA|0|3.05176050000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1141430400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161517|8KMILES|MJ|0|3.05176050000000E+07|0|52.49-122.49|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1146873600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161518|8KMILES|ML|0|3.05176050000000E+07|0|52.49-122.49|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1146873600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161514|8KMILES|MM|0|3.05176050000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1141430400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161529|8KMILES|ND|0|3.05176050000000E+07|0|128.93-300.83|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1162598400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
